"","X","IndividualID","FragID","LocationID","TableID","SumpID","TankID","DeathDate","Depth","Longitude","Latitude","Reassessment_survival","Taxon","Reassessment_bleaching","TempMaxMM","TempMinMM","TempRange","TempMean","TimePoint","Date","WaterTemp","Survival","CoralWatchLetter","CoralWatchNumber","Bleaching","BleachedArea","BW","Comment","WaterDensity","SkelletonWeight","time_without_bleaching","time_alive","min_health_score","time_to_recovery","ITS2","SurvivalT12","tempPC1","tempPC2"
"102",609,"EXP16","EXP16_T1","FR2",2,"T1_2","Tank12",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"PartiallyDead","C",5,"NoBleaching",0,8.418,NA,1.023243649,22.85214053,12,12,3,7,"C8",NA,-5.28935592643304,-0.538289601960668
"103",610,"EXP16","EXP16_T1","FR2",2,"T1_2","Tank12",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"PartiallyDead","C",5,"NoBleaching",0,8.43,NA,1.02376184,22.90460577,12,12,3,7,"C8",NA,-5.28935592643304,-0.538289601960668
"104",611,"EXP16","EXP16_T1","FR2",2,"T1_2","Tank12",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"PartiallyDead","C",4,"NoBleaching",0,8.415,NA,1.023274748,22.84518703,12,12,3,7,"C8",0.5,-5.28935592643304,-0.538289601960668
"105",612,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",4,"NoBleaching",0,6.965,NA,1.021593521,18.85557792,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"106",613,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,6.986,NA,1.021972254,18.92440621,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"107",614,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T2","18/2/2024",30.3,"Alive","C",3,"NoBleaching",0,6.948,"re-glued",1.021766746,18.81500221,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"108",615,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T3","25/2/2024",29.6,"Alive","D",3,"NoBleaching",0,7.091,NA,1.022006253,19.2099333,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"109",616,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,7.112,NA,1.02234225,19.27765514,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"110",617,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,7.1,NA,1.023023824,19.26710053,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"111",618,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,7.148,"Pink",1.022928476,19.39425936,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"112",619,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"Alive","C",4,"NoBleaching",0,7.184,NA,1.023149895,19.4991672,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"113",620,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T8","30/3/2024",26.7,"Alive","C",5,"NoBleaching",0,1.174,NA,1.022960334,3.18551699,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"114",621,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T9","6/4/2024",28.3,"Alive","C",4,"NoBleaching",0,7.2,NA,1.022441623,19.51943181,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"115",622,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"Alive","C",4,"NoBleaching",0,7.201,NA,1.023243649,19.54838013,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"116",623,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"Alive","C",5,"NoBleaching",0,7.251,NA,1.02376184,19.7012214,12,12,3,6,"C8",NA,-5.28935592643304,-0.538289601960668
"117",624,"EXP16","EXP16_T2","FR2",2,"T2_2","Tank8",NA,10.5,151.9510635,-23.4708255,"Alive","Taxon1","NoBleaching",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"Alive","D",4,"NoBleaching",0,7.294,NA,1.023274748,19.80187691,12,12,3,6,"C8",0,-5.28935592643304,-0.538289601960668
"118",625,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",5,"NoBleaching",0,6.628,NA,1.021593521,17.94325491,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"119",626,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,6.63,NA,1.021972254,17.96003624,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"120",627,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,5.43,"Pink",1.022107816,14.71268606,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"121",628,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,6.775,"Pink",1.021835536,18.34863262,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"122",629,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,6.785,"Pink",1.02234225,18.39129501,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"123",630,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,6.796,"Pink",1.023023824,18.44214298,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"124",631,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,6.835,"Pink",1.022928476,18.54501437,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"125",632,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"Alive","C",3,"NoBleaching",0,6.825,"Pink",1.023149895,18.52475169,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"126",633,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T8","30/3/2024",26.7,"Alive","C",3,"NoBleaching",0,6.86,"Pink",1.022960334,18.61383863,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"127",634,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T9","6/4/2024",27.5,"Alive","C",3,"NoBleaching",0,6.866,"Pink",1.022703365,18.6221039,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"128",635,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"PartiallyDead","C",2,"NoBleaching",0,6.873,NA,1.023243649,18.65796649,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"129",636,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"PartiallyDead","C",3,"NoBleaching",0,6.86,NA,1.02376184,18.63886069,12,12,2,1,"C8",NA,-5.28935592643304,-0.538289601960668
"130",637,"EXP17","EXP17_T2","FR2",1,"T2_1","Tank2",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"PartiallyDead","C",3,"NoBleaching",0,6.844,NA,1.023274748,18.58020916,12,12,2,1,"C8",0.5,-5.28935592643304,-0.538289601960668
"131",638,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",5,"NoBleaching",0,6.838,NA,1.021593521,18.5117648,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"132",639,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,6.459,NA,1.021972254,17.49681359,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"133",640,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T2","18/2/2024",30.3,"Alive","C",3,"NoBleaching",0,6.577,NA,1.021766746,17.81034392,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"134",641,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T3","25/2/2024",29.6,"Alive","C",3,"NoBleaching",0,6.585,"Pink",1.022006253,17.83914974,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"135",642,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,6.616,"Pink",1.02234225,17.93320675,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"136",643,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T5","10/3/2024",26.5,"Alive","C",3,"NoBleaching",0,6.618,"Pink",1.023023824,17.95910863,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"137",644,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,6.609,"Pink",1.022928476,17.93182151,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"138",645,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"Alive","C",3,"NoBleaching",0,6.602,"Pink",1.023149895,17.91947409,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"139",646,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T8","30/3/2024",26.7,"Alive","C",3,"NoBleaching",0,6.628,"Pink",1.022960334,17.98433272,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"140",647,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T9","6/4/2024",27.5,"Alive","C",3,"NoBleaching",0,6.637,NA,1.022703365,18.00100548,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"141",648,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"PartiallyDead","C",3,"NoBleaching",0,6.618,NA,1.023243649,17.96572417,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"142",649,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"PartiallyDead","C",3,"NoBleaching",0,6.626,"PDT",1.02376184,18.00307448,12,12,3,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"143",650,"EXP17","EXP17_T1","FR2",2,"T1_2","Tank10",NA,10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"PartiallyDead","C",3,"NoBleaching",0,6.11,NA,1.023274748,16.58753331,12,12,3,NA,"C8",0.5,-5.28935592643304,-0.538289601960668
"144",651,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",5,"NoBleaching",0,8.185,NA,1.021593521,22.15834964,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"145",652,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,8.31,NA,1.021972254,22.51099565,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"146",653,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,6.865,NA,1.022107816,18.60084527,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"147",654,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,8.437,"Pink",1.021835536,22.84980272,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"148",655,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T4","2/3/2024",28.6,"Alive","C",3,"NoBleaching",0,8.466,"Pink",1.02234225,22.9477824,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"149",656,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,8.45,"Pink",1.023023824,22.9305633,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"150",657,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Alive","C",3,"NoBleaching",0,8.481,"Pink",1.022928476,23.01101198,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"151",658,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"Alive","C",3,"NoBleaching",0,8.582,"Pink",1.023149895,23.29368777,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"152",659,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T8","30/3/2024",26.7,"Alive","C",2,"NoBleaching",0,8.597,NA,1.022960334,23.32699281,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"153",660,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T9","6/4/2024",27.5,"PartiallyDead","C",2,"NoBleaching",0,8.598,NA,1.022703365,23.31966929,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"154",661,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"155",662,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,10,2,NA,"C8",NA,-5.28935592643304,-0.538289601960668
"156",663,"EXP17","EXP17_C","FR2",1,"C_1","Tank1","9/4/2024",10.3,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,10,2,NA,"C8",1,-5.28935592643304,-0.538289601960668
"157",664,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",3,"NoBleaching",0,6.321,NA,1.021593521,17.1121476,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"158",665,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",2,"NoBleaching",0,6.355,NA,1.021972254,17.21508753,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"159",666,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,5.219,"Pink",1.022107816,14.14097763,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"160",667,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,8.221,"Pink, Reglued",1.021835536,22.2648131,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"161",668,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T4","2/3/2024",28.6,"Alive","C",2,"NoBleaching",0,6.48,NA,1.02234225,17.56456767,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"162",669,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T5","9/3/2024",26.5,"Alive","C",2,"NoBleaching",0,6.465,NA,1.023023824,17.54391618,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"163",670,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Dead",NA,NA,NA,NA,NA,NA,1.022928476,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"164",671,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"Dead",NA,NA,NA,NA,NA,NA,1.023149895,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"165",672,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T8","30/3/2024",26.7,"Dead",NA,NA,NA,NA,NA,NA,1.022960334,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"166",673,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T9","6/4/2024",27.5,"Dead",NA,NA,NA,NA,NA,NA,1.022703365,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"167",674,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T10","13/4/2024",25.8,"Dead",NA,NA,NA,NA,NA,NA,1.023243649,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"168",675,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T11","19/4/2024",24.1,"Dead",NA,NA,NA,NA,NA,NA,1.02376184,0,12,6,2,1,"C8",NA,-5.29763618971682,-0.422739885871504
"169",676,"EXP18","EXP18_T2","FR2",1,"T2_1","Tank4","15/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T12","27/4/2024",25.7,"Dead",NA,NA,NA,NA,NA,NA,1.023274748,0,12,6,2,1,"C8",1,-5.29763618971682,-0.422739885871504
"170",677,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T0","4/2/2024",30.8,"Alive","D",3,"NoBleaching",0,6.097,NA,1.021593521,16.50573705,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"171",678,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T1","10/2/2024",29.7,"Alive","C",3,"NoBleaching",0,6.154,NA,1.021972254,16.67059774,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"172",679,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T2","17/2/2024",29.3,"Alive","C",3,"NoBleaching",0,5.18,NA,1.022107816,14.03530641,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"173",680,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T3","24/2/2024",30.1,"Alive","C",3,"NoBleaching",0,6.163,"Pink",1.021835536,16.69116204,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"174",681,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T4","3/3/2024",28.6,"Alive","C",3,"NoBleaching",0,6.04,"Pink",1.02234225,16.37191184,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"175",682,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T5","9/3/2024",26.5,"Alive","C",3,"NoBleaching",0,6.2,"Pink",1.023023824,16.82479201,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"176",683,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T6","16/3/2024",26.8,"Alive","C",2,"PartialBleaching",0.4,6.227,NA,1.022928476,16.89536277,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
"177",684,"EXP18","EXP18_T1","FR2",1,"T1_1","Tank3","28/3/2024",9.8,151.9510635,-23.4708255,"","Taxon1","",28.39861107,21.66318321,6.735427856,24.81371681,"T7","23/3/2024",26.1,"PartiallyDead","C",2,"NoBleaching",0,6.21,NA,1.023149895,16.85548835,6,8,2,NA,"C8",NA,-5.29763618971682,-0.422739885871504
