IndividualID,FragID,LocationID,ReefZone,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,max_bleaching,SurvivalT12,max_bleaching_adj,tempPC2,tempPC1
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,4.757,Pink,1.022107816,12.88918004,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,24/2/2024,30.1,Alive,C,3,NoBleaching,0,5.673,Pink,1.021835536,15.36410226,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,3/3/2024,28.6,PartiallyDead,C,3,NoBleaching,0,5.714,"Pink, RTN",1.02234225,15.4882623,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,3,NoBleaching,0,5.705,RTN tips,1.023023824,15.48152232,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,5.709,TN tips,1.022928476,15.48990301,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP35,EXP35_T1,BA2S,Leeward,1,T1_1,Tank3,23/3/2024,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,5,NoBleaching,0,5.013,NA,1.021558662,13.57035266,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0,5.164,NA,1.021972254,13.98878238,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,18/2/2024,30.3,Alive,C,3,NoBleaching,0,5.15,NA,1.021766746,13.94606525,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,5.232,NA,1.022006253,14.17379369,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,2/3/2024,28.6,Alive,C,2,NoBleaching,0,5.233,NA,1.02234225,14.18447263,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,9/3/2024,26.5,PartiallyDead,C,2,NoBleaching,0,5.207,RTN tips,1.023023824,14.13011161,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,5.25,NA,1.022928476,14.24452457,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,NA,1.022441623,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_C,BA2S,Leeward,2,C_2,Tank7,22/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,Dead,1.00E-06,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,5,NoBleaching,0,5.565,NA,1.021558662,15.06463446,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,5.697,NA,1.021972254,15.43262843,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,17/2/2024,29.3,Alive,C,3,NoBleaching,0,4.48,NA,1.022107816,12.13864338,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,24/2/2024,30.1,Alive,D,3,NoBleaching,0,5.791,NA,1.021835536,15.68367992,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,2/3/2024,28.6,PartiallyDead,D,3,NoBleaching,0,5.792,Algae,1.02234225,15.69968765,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,9/3/2024,26.5,Alive,C,2,PartialBleaching,0.5,5.785,Algae tips,1.023023824,15.69861641,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,C,2,NoBleaching,0,5.791,TN tips,1.022928476,15.71238891,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T2,BA2S,Leeward,1,T2_1,Tank4,23/3/2024,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0.5,Dead,0.5,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,4,NoBleaching,0,11.678,NA,1.021558662,31.61272259,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,C,3,NoBleaching,0,11.787,NA,1.021972254,31.92985629,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.1,6.418,NA,1.021766746,17.37977608,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,25/2/2024,29.6,Alive,D,3,NoBleaching,0,12.148,NA,1.022006253,32.90964177,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,2/3/2024,28.6,Alive,D,4,NoBleaching,0,12.153,NA,1.02234225,32.94169613,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,10/3/2024,26.5,Alive,C,3,NoBleaching,0,12.147,Pink,1.023023824,32.96302396,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,C,3,NoBleaching,0,12.158,Pink,1.022928476,32.98760567,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,23/3/2024,26.1,PartiallyDead,C,3,NoBleaching,0,12.147,TN tips,1.023149895,32.96998663,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,PartiallyDead,C,3,NoBleaching,0,12.168,TN tips,1.022960334,33.01649977,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,27.5,PartiallyDead,D,3,NoBleaching,0,12.158,NA,1.022703365,32.97517321,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,12.149,NA,1.023243649,32.98059579,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,12.214,NA,1.02376184,33.18586653,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP36,EXP36_T1,BA2S,Leeward,2,T1_2,Tank10,NA,6.4,151.920269,-23.434075,Dead,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,PartiallyDead,D,4,NoBleaching,0,12.097,NA,1.023274748,32.84114409,0.1,PartiallyDead,0.1,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,3,PartialBleaching,0.6,4.56,NA,1.021558662,12.34406705,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.6,4.3537,NA,1.021972254,11.79375713,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.6,4.627,NA,1.021766746,12.52979494,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,24/2/2024,30.1,Alive,D,3,PartialBleaching,0.7,4.7,NA,1.021835536,12.72894071,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.5,5.109,NA,1.02234225,13.84836053,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,10/3/2024,26.5,Alive,D,3,PartialBleaching,0.75,4.75,NA,1.023023824,12.88996162,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,D,3,PartialBleaching,0.9,4.757,NA,1.022928476,12.90689588,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,23/3/2024,26.1,PartiallyDead,D,2,PartialBleaching,0.5,4.71,NA,1.023149895,12.78411435,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T1,BA2S,Leeward,2,T1_2,Tank12,29/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0.9,Dead,0.9,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,3,PartialBleaching,0.6,4.768,NA,1.021558662,12.90712976,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.6,4.819,NA,1.021972254,13.05421035,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T2,17/2/2024,29.3,Alive,D,3,PartialBleaching,0.6,3.702,NA,1.022107816,10.0306379,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T3,24/2/2024,30.1,Alive,D,3,PartialBleaching,0.6,4.884,NA,1.021835536,13.2272652,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.7,4.901,NA,1.02234225,13.28455959,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.7,4.908,NA,1.023023824,13.31872245,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T6,16/3/2024,26.8,Alive,D,3,PartialBleaching,0.75,4.922,NA,1.022928476,13.35458094,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T7,23/3/2024,26.1,PartiallyDead,D,3,PartialBleaching,0.8,5.932,NA,1.023149895,16.10092704,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T8,30/3/2024,26.7,Alive,D,3,PartialBleaching,0.75,4.96,NA,1.022960334,13.45840227,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T9,6/4/2024,27.5,PartiallyDead,D,4,PartialBleaching,0.7,4.968,NA,1.022703365,13.47430996,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T10,13/4/2024,25.8,PartiallyDead,D,4,PartialBleaching,0.4,4.966,NA,1.023243649,13.48107982,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T11,19/4/2024,24.1,PartiallyDead,D,4,NoBleaching,0,4.936,NA,1.02376184,13.41128518,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_T2,BA2S,Leeward,1,T2_1,Tank4,NA,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T12,27/4/2024,25.7,PartiallyDead,D,4,NoBleaching,0,4.942,NA,1.023274748,13.41662678,0.8,PartiallyDead,0.8,0.433411188,-0.468647226
EXP37,EXP37_C,BA2S,Leeward,1,C_1,Tank6,20/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T0,5/2/2024,30.9,Alive,D,3,PartialBleaching,0.6,7.319,NA,1.021558662,19.81276902,0.8,Dead,0.8,0.433411188,-0.468647226
EXP37,EXP37_C,BA2S,Leeward,1,C_1,Tank6,20/3/2024,5.5,151.920269,-23.434075,,Taxon1,,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a,T1,10/2/2024,29.7,Alive,D,3,NoBleaching,0.6,7.044,NA,1.021972254,19.08152267,0.8,Dead,0.8,0.433411188,-0.468647226
