IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Date_T0,WaterTemp_T0,Survival_T0,CoralWatch_T0,Bleaching_T0,BleachedArea_T0,BW_T0,Comment_T0,Date_T1,WaterTemp_T1,Survival_T1,CoralWatch_T1,Bleaching_T1,BleachedArea_T1,BW_T1,Comment_T1,Date_T2,WaterTemp_T2,Survival_T2,CoralWatch_T2,Bleaching_T2,BleachedArea_T2,BW_T2,Comment_T2,Date_T3,WaterTemp_T3,Survival_T3,CoralWatch_T3,Bleaching_T3,BleachedArea_T3,BW_T3,Comment_T3,Date_T4,WaterTemp_T4,Survival_T4,CoralWatch_T4,Bleaching_T4,BleachedArea_T4,BW_T4,Comment_T4,Date_T5,WaterTemp_T5,Survival_T5,CoralWatch_T5,Bleaching_T5,BleachedArea_T5,BW_T5,Comment_T5,Date_T6,WaterTemp_T6,Survival_T6,CoralWatch_T6,Bleaching_T6,BleachedArea_T6,BW_T6,Comment_T6,Date_T7,WaterTemp_T7,Survival_T7,CoralWatch_T7,Bleaching_T7,BleachedArea_T7,BW_T7,Comment_T7,Date_T8,WaterTemp_T8,Survival_T8,CoralWatch_T8,Bleaching_T8,BleachedArea_T8,BW_T8,Comment_T8,Date_T9,WaterTemp_T9,Survival_T9,CoralWatch_T9,Bleaching_T9,BleachedArea_T9,BW_T9,Comment_T9,Date_T10,WaterTemp_T10,Survival_T10,CoralWatch_T10,Bleaching_T10,BleachedArea_T10,BW_T10,Comment_T10,Date_T11,WaterTemp_T11,Survival_T11,CoralWatch_T11,Bleaching_T11,BleachedArea_T11,BW_T11,Comment_T11,Date_T12,WaterTemp_T12,Survival_T12,CoralWatch_T12,Bleaching_T12,BleachedArea_T12,BW_T12,Comment_T12,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2
EXP41,EXP41_C,FL1,1,C_1,Tank6,26/2/2024,6/2/2024,30.2,Alive,D3,NoBleaching,0,10.009,NA,10/2/2024,29.7,Alive,D2,PartialBleaching,0.5,7.41,NA,17/2/2024,29.3,Alive,E2,FullBleaching,1,8.635,NA,24/2/2024,30.1,PartiallyDead,E2,FullBleaching,1,11.128,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.3,151.925688,-23.4561755,Dead,Taxon4,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C35.3/C35.1
EXP41,EXP41_T2,FL1,1,T2_1,Tank2,28/2/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.955,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,7.073,NA,17/2/2024,29.3,Alive,E2,FullBleaching,1,5.282,NA,24/2/2024,30.1,Alive,E2,FullBleaching,1,7.009,Fluorescent,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.3,151.925688,-23.4561755,Dead,Taxon4,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C35.3/C35.1
EXP41,EXP41_T1,FL1,2,T1_2,Tank12,26/2/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.415,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,6.577,NA,18/2/2024,30.3,Alive,E2,FullBleaching,1,6.581,NA,24/2/2024,30.1,PartiallyDead,E2,FullBleaching,1,6.622,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.3,151.925688,-23.4561755,Dead,Taxon4,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C35.3/C35.1
EXP42,EXP42_T1,FL1,2,T1_2,Tank10,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,10.16,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,10.486,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.1,10.522,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.2,10.485,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.2,10.412,NA,10/3/2024,26.5,Alive,D3,PartialBleaching,0.4,10.609,NA,16/3/2024,26.8,Alive,D2,NoBleaching,0,10.546,NA,23/3/2024,26.1,PartiallyDead,C3,NoBleaching,0,10.546,TN tips,30/3/2024,26.7,PartiallyDead,C3,NoBleaching,0,10.587,NA,6/4/2024,27.5,PartiallyDead,D3,NoBleaching,0,10.573,NA,13/4/2024,25.8,PartiallyDead,C3,NoBleaching,0,10.59,NA,19/4/2024,24.1,PartiallyDead,C3,NoBleaching,0,10.706,NA,27/4/2024,25.7,Alive,C3,NoBleaching,0,10.704,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP42,EXP42_T2,FL1,1,T2_1,Tank2,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,9.991,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,10.09,NA,17/2/2024,29.3,Alive,D4,NoBleaching,0,8.103,NA,24/2/2024,30.1,Alive,D3,NoBleaching,0,10.218,NA,2/3/2024,28.6,Alive,D3,NoBleaching,0,10.334,NA,9/3/2024,26.5,Alive,D3,NoBleaching,0,10.327,Algae tips,16/3/2024,26.8,PartiallyDead,D3,NoBleaching,0,10.393,TN tips,23/3/2024,26.1,PartiallyDead,C3,NoBleaching,0,10.416,NA,30/3/2024,26.7,Alive,C3,NoBleaching,0,10.411,NA,6/4/2024,27.5,PartiallyDead,D4,NoBleaching,0,10.496,TLT,13/4/2024,25.8,PartiallyDead,C4,NoBleaching,0,10.534,PDT,19/4/2024,24.1,Alive,C4,NoBleaching,0,10.56,NA,27/4/2024,25.7,Alive,C5,NoBleaching,0,10.612,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP42,EXP42_C,FL1,2,C_2,Tank9,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,9.224,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,9.919,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,10.086,NA,25/2/2024,29.6,Alive,D3,NoBleaching,0,10.198,NA,2/3/2024,28.6,Alive,C3,NoBleaching,0,10.239,NA,9/3/2024,26.5,Alive,D2,NoBleaching,0,10.239,NA,16/3/2024,26.8,PartiallyDead,C3,NoBleaching,0,10.213,TN tips,23/3/2024,26.1,PartiallyDead,C2,NoBleaching,0,10.181,NA,30/3/2024,26.7,PartiallyDead,C3,NoBleaching,0,10.212,NA,6/4/2024,28.3,PartiallyDead,C3,NoBleaching,0,10.242,NA,13/4/2024,25.8,PartiallyDead,C3,NoBleaching,0,10.251,NA,19/4/2024,24.1,PartiallyDead,C3,NoBleaching,0,10.278,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,10.322,NA,5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP43,EXP43_T1,FL1,1,T1_1,Tank5,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,10.032,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,10.193,NA,17/2/2024,29.3,Alive,D4,NoBleaching,0,8.125,NA,24/2/2024,30.1,Alive,D5,NoBleaching,0,10.807,NA,3/3/2024,28.6,Alive,D4,NoBleaching,0,10.454,NA,9/3/2024,26.5,Alive,D4,PartialBleaching,0.5,10.573,NA,16/3/2024,26.8,Alive,D4,PartialBleaching,0.5,10.612,NA,23/3/2024,26.1,Alive,D4,PartialBleaching,0.5,10.671,NA,30/3/2024,26.7,Alive,D5,PartialBleaching,0.5,10.718,NA,6/4/2024,27.5,Alive,C4,PartialBleaching,0.3,10.763,NA,13/4/2024,25.8,Alive,D4,PartialBleaching,0.25,10.728,NA,19/4/2024,24.1,Alive,D5,PartialBleaching,0.2,10.764,NA,27/4/2024,25.7,Alive,D5,NoBleaching,0,10.805,NA,4.8,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP43,EXP43_T2,FL1,2,T2_2,Tank8,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,9.001,NA,10/2/2024,29.7,Alive,D5,NoBleaching,0,9.283,NA,18/2/2024,30.3,Alive,D5,NoBleaching,0,9.558,NA,25/2/2024,29.6,Alive,D5,NoBleaching,0,9.442,NA,2/3/2024,28.6,Alive,D5,NoBleaching,0,9.484,NA,9/3/2024,26.5,Alive,D5,NoBleaching,0,9.551,NA,16/3/2024,26.8,Alive,D5,NoBleaching,0,9.581,NA,23/3/2024,26.1,Alive,C6,NoBleaching,0,9.66,NA,30/3/2024,26.7,Alive,D6,NoBleaching,0,9.748,NA,6/4/2024,28.3,Alive,D6,NoBleaching,0,9.834,NA,13/4/2024,25.8,Alive,D6,NoBleaching,0,10.084,NA,19/4/2024,24.1,Alive,D6,NoBleaching,0,10.42,NA,27/4/2024,25.7,Alive,D6,NoBleaching,0,10.208,NA,4.8,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP43,EXP43_C,FL1,2,C_2,Tank7,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.108,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,7.202,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,7.394,NA,25/2/2024,29.6,Alive,D4,NoBleaching,0,7.468,NA,2/3/2024,28.6,Alive,D4,PartialBleaching,0.2,7.496,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.3,7.523,NA,16/3/2024,26.8,Alive,D4,NoBleaching,0,7.56,NA,24/3/2024,26.1,Alive,D4,NoBleaching,0,7.547,NA,30/3/2024,26.7,Alive,D5,NoBleaching,0,7.582,NA,6/4/2024,28.3,Alive,D5,NoBleaching,0,7.623,NA,13/4/2024,25.8,Alive,D4,NoBleaching,0,7.658,NA,19/4/2024,24.1,Alive,D5,NoBleaching,0,7.74,NA,27/4/2024,25.7,Alive,D4,NoBleaching,0,7.818,NA,4.8,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP44,EXP44_T2,FL1,1,T2_1,Tank4,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.437,NA,10/2/2024,29.7,Alive,D4,PartialBleaching,0.4,6.544,NA,17/2/2024,29.3,Alive,D3,PartialBleaching,0.2,5.413,NA,24/2/2024,30.1,Alive,D4,PartialBleaching,0.2,6.582,NA,2/3/2024,28.6,Alive,D4,PartialBleaching,0.5,6.689,NA,9/3/2024,26.5,Alive,D4,PartialBleaching,0.5,6.673,NA,16/3/2024,26.8,Alive,D4,PartialBleaching,0.5,6.704,NA,23/3/2024,26.1,Alive,D5,PartialBleaching,0.5,6.696,NA,30/3/2024,26.7,Alive,D4,PartialBleaching,0.5,6.71,NA,6/4/2024,27.5,Alive,D5,PartialBleaching,0.6,6.756,NA,13/4/2024,25.8,Alive,D5,PartialBleaching,0.5,6.739,NA,19/4/2024,24.1,PartiallyDead,D5,NoBleaching,0,6.76,NA,27/4/2024,25.7,Alive,D5,PartialBleaching,0.3,6.764,NA,3.5,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP44,EXP44_T1,FL1,2,T1_2,Tank10,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.403,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,7.451,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,7.655,NA,25/2/2024,29.6,Alive,D3,NoBleaching,0,7.801,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.3,7.8,NA,10/3/2024,26.5,Alive,D4,PartialBleaching,0.5,7.024,NA,16/3/2024,26.8,Alive,D4,PartialBleaching,0.6,7.932,NA,23/3/2024,26.1,Alive,D5,PartialBleaching,0.5,7.959,NA,30/3/2024,26.7,Alive,D5,PartialBleaching,0.5,7.969,NA,6/4/2024,27.5,Alive,D5,PartialBleaching,0.3,8,NA,13/4/2024,25.8,Alive,D4,PartialBleaching,0.25,8.019,NA,19/4/2024,24.1,Alive,D5,PartialBleaching,0.25,8.051,NA,27/4/2024,25.7,Alive,D5,NoBleaching,0,8.037,NA,3.5,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP44,EXP44_C,FL1,1,C_1,Tank1,NA,6/2/2024,30.2,Alive,D4,PartialBleaching,0.4,7.173,NA,10/2/2024,29.7,Alive,D3,PartialBleaching,0.25,10.518,NA,17/2/2024,29.3,Alive,D3,PartialBleaching,0.25,8.735,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.25,10.676,NA,2/3/2024,28.6,Alive,D3,NoBleaching,0.3,10.753,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.3,10.808,NA,16/3/2024,26.8,Alive,D3,PartialBleaching,0.3,11.109,NA,23/3/2024,26.1,Alive,D3,PartialBleaching,0.4,10.768,NA,30/3/2024,26.7,Alive,D3,NoBleaching,0,10.816,NA,6/4/2024,27.5,Alive,D3,NoBleaching,0,10.9,NA,13/4/2024,25.8,Alive,D4,NoBleaching,0,10.967,NA,19/4/2024,24.1,Alive,D4,NoBleaching,0,10.996,NA,27/4/2024,25.7,Alive,D5,NoBleaching,0,11.038,NA,3.5,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP45,EXP45_T1,FL1,1,T1_1,Tank3,12/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.924,Pink,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.244,Pink,17/2/2024,29.3,Alive,C3,NoBleaching,0,4.155,Pink,24/2/2024,30.1,Alive,C2,NoBleaching,0,5.283,Pink,3/3/2024,28.6,Alive,C2,NoBleaching,0,5.317,NA,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,6.907,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP45,EXP45_T2,FL1,2,T2_2,Tank11,16/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.77,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.884,Pink,18/2/2024,30.3,Alive,C3,NoBleaching,0,5.849,Pink,25/2/2024,29.6,Alive,C2,NoBleaching,0,5.873,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,6.09,Algae,10/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,5.915,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP45,EXP45_C,FL1,2,C_2,Tank7,15/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.479,Pink,10/2/2024,29.7,Alive,C3,PartialBleaching,0.2,5.686,NA,18/2/2024,30.3,Alive,C3,PartialBleaching,0.2,5.718,Pink,25/2/2024,29.6,Alive,C3,NoBleaching,0,5.73,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,5.794,NA,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,5.853,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP46,EXP46_T2,FL1,1,T2_1,Tank4,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,8.049,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,8.025,NA,17/2/2024,29.3,Alive,D3,NoBleaching,0,7.087,NA,24/2/2024,30.1,Alive,D4,PartialBleaching,0.75,8.156,NA,2/3/2024,28.6,Alive,D4,PartialBleaching,0.8,8.127,NA,9/3/2024,26.5,Alive,D4,PartialBleaching,0.85,8.129,NA,16/3/2024,26.8,PartiallyDead,D3,PartialBleaching,0.9,8.148,NA,23/3/2024,26.1,PartiallyDead,D4,PartialBleaching,0.9,8.109,NA,30/3/2024,26.7,PartiallyDead,D4,PartialBleaching,0.6,8.143,NA,6/4/2024,27.5,PartiallyDead,D4,PartialBleaching,0.7,4.968,NA,13/4/2024,25.8,PartiallyDead,D5,PartialBleaching,0.3,8.135,NA,19/4/2024,24.1,Alive,D5,PartialBleaching,0.35,8.11,NA,27/4/2024,25.7,PartiallyDead,D5,NoBleaching,0,8.096,NA,3,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP46,EXP46_T1,FL1,2,T1_2,Tank10,23/4/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.852,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,7.925,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.15,8.086,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.75,8.363,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.8,8.688,NA,10/3/2024,26.5,Alive,D3,PartialBleaching,0.9,8.307,NA,16/3/2024,26.8,Alive,D2,PartialBleaching,0.9,8.295,NA,23/3/2024,26.1,Alive,D2,PartialBleaching,0.95,8.242,NA,30/3/2024,26.7,Alive,D3,PartialBleaching,0.95,8.247,NA,6/4/2024,27.5,Alive,D3,PartialBleaching,0.8,8.22,NA,13/4/2024,25.8,PartiallyDead,D4,PartialBleaching,0.25,8.318,NA,19/4/2024,24.1,PartiallyDead,D4,NoBleaching,0,8.282,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP46,EXP46_C,FL1,1,C_1,Tank1,21/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.687,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,6.908,NA,17/2/2024,29.3,Alive,D2,PartialBleaching,0.6,5.605,NA,24/2/2024,30.1,Alive,C2,PartialBleaching,0.7,6.909,NA,2/3/2024,28.6,Alive,C2,PartialBleaching,0.5,6.945,NA,9/3/2024,26.5,Alive,C1,FullBleaching,1,6.973,NA,16/3/2024,26.8,PartiallyDead,C1,FullBleaching,1,6.966,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3,151.925688,-23.4561755,Alive,Taxon5,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP47,EXP47_T2,FL1,2,T2_2,Tank11,16/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.921,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.9333,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,6.065,Pink,25/2/2024,29.6,Alive,D3,PartialBleaching,0.5,7.216,NA,2/3/2024,28.6,Alive,C3,PartialBleaching,0.2,6.551,Pink,10/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,6.161,RTN,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Dead,Taxon5,Dead,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP47,EXP47_T1,FL1,2,T1_2,Tank12,6/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.587,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.628,NA,18/2/2024,30.3,Alive,C3,PartialBleaching,0.4,5.702,NA,24/2/2024,30.1,Alive,C3,PartialBleaching,0.1,5.747,Pink,2/3/2024,28.6,PartiallyDead,C2,PartialBleaching,0.7,6.066,RTN,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Dead,Taxon5,Dead,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP47,EXP47_C,FL1,2,C_2,Tank9,13/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,4.245,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,4.389,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,4.381,Pink,25/2/2024,29.6,Alive,C3,PartialBleaching,0.3,4.487,Pink,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,Dead,Taxon5,Dead,28.40351295,21.65702057,6.746492386,24.79381765,C78/noName
EXP48,EXP48_T1,FL1,1,T1_1,Tank5,4/4/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,8.107,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,8.177,NA,17/2/2024,29.3,Alive,D3,NoBleaching,0,6.719,NA,24/2/2024,30.1,Alive,D3,NoBleaching,0,8.446,NA,3/3/2024,28.6,Alive,D3,NoBleaching,0,8.332,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.8,8.309,Algae tips,16/3/2024,26.8,PartiallyDead,D3,NoBleaching,0,8.285,TN tips,23/3/2024,26.1,PartiallyDead,D2,NoBleaching,0,8.296,TN tips,30/3/2024,26.7,PartiallyDead,D3,NoBleaching,0,8.326,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP48,EXP48_C,FL1,2,C_2,Tank7,1/4/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.406,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.453,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,5.557,NA,25/2/2024,29.6,Alive,D4,NoBleaching,0,5.694,NA,2/3/2024,28.6,Alive,D3,NoBleaching,0,5.711,NA,9/3/2024,26.5,Alive,C2,NoBleaching,0,5.71,RTN tips,16/3/2024,26.8,PartiallyDead,D2,PartialBleaching,0.5,5.673,NA,24/3/2024,26.1,PartiallyDead,D2,PartialBleaching,0.5,5.663,TN tips,30/3/2024,26.7,PartiallyDead,D2,NoBleaching,0,5.768,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
