SampleName,A1er,1643_A,A5a,1551_A,1550_A,A1dh,1644_A,1645_A,1649_A,1611_A,1650_A,1584_A,1608_A,1560_A,1521_A,1612_A,1523_A,1563_A,1562_A,1613_A,1525_A,1520_A,1442_A,1564_A,A1,1522_A,1565_A,1559_A,1624_A,1622_A,1580_A,1626_A,1625_A,1657_A,1524_A,1566_A,1614_A,1628_A,1627_A,1561_A,1623_A,1629_A,1581_A,1586_A,1585_A,1658_A,1582_A,1552_A,C8,C8a,C78,1411_C,C1,C42.2,1378_C,C35.3,C35.1,C42e,1413_C,1417_C,1365_C,C8e,1412_C,1437_C,1418_C,C79,1372_C,1556_C,1421_C,C3i,1367_C,1424_C,1368_C,C50t,1420_C,C3,1373_C,1415_C,C42ae,1428_C,1366_C,1369_C,1370_C,1511_C,1371_C,1423_C,1379_C,1422_C,1414_C,1404_C,1430_C,1374_C,1425_C,1429_C,1375_C,1483_C,1427_C,1432_C,1426_C,1433_C,1376_C,1465_C,1402_C,1419_C,1515_C,1434_C,1438_C,1557_C,1377_C,1467_C,1380_C,1458_C,1460_C,1436_C,1480_C,1466_C,1459_C,1435_C,1446_C,1477_C,1431_C,1406_C,1405_C,1454_C,1508_C,1416_C,1526_C,1457_C,1455_C,1527_C,1558_C,1481_C,1451_C,1516_C,1487_C,1448_C,1510_C,1512_C,1407_C,1505_C,1439_C,1456_C,1533_C,1490_C,1517_C,1506_C,1470_C,1403_C,1409_C,1453_C,1594_C,1498_C,1486_C,1493_C,1462_C,1530_C,1491_C,1463_C,1589_C,1501_C,1440_C,1616_C,1461_C,1496_C,1535_C,1469_C,1593_C,1504_C,1531_C,1449_C,1474_C,1538_C,1518_C,1600_C,1540_C,1536_C,1541_C,1630_C,1479_C,1529_C,1542_C,1528_C,1478_C,1544_C,1543_C,1545_C,1509_C,1532_C,1503_C,1597_C,1539_C,1484_C,1573_C,1617_C,1492_C,1534_C,1499_C,1514_C,1471_C,1507_C,1494_C,1473_C,1631_C,1583_C,1500_C,1610_C,1445_C,1475_C,1476_C,1570_C,1609_C,1548_C,1513_C,1464_C,1452_C,1659_C,1502_C,1567_C,1568_C,1546_C,1595_C,1662_C,1553_C,1601_C,1468_C,1549_C,1571_C,1587_C,1599_C,1555_C,1447_C,1569_C,1441_C,1661_C,1634_C,1664_C,1663_C,1554_C,1572_C,1408_C,1592_C,1656_C,1450_C,1574_C,1537_C,1632_C,1519_C,1472_C,1636_C,1665_C,1588_C,1637_C,1596_C,1660_C,1495_C,1591_C,1598_C,C116,1482_C,1615_C,1602_C,1638_C,1497_C,1635_C,1651_C,1654_C,1633_C,1590_C,1410_C,1547_C,1485_C,1655_C,1607_C,1646_C,1640_C,1647_C,1648_C,1641_C,1642_C,1443_F,1444_F,1575_F,1605_F,1606_F,1579_F,F3.1a,1578_F,1576_F,1577_F,1621_F,1620_F,1619_F,G3a,1639_G,1381_G,1382_G,1383_G,1384_G,1385_G,1386_G,1387_G,1652_G,1388_G,1390_G,1396_G,1389_G,1391_G,1653_G,1393_G,1392_G,1394_G,1395_G,1397_G,1401_G,1398_G,G3b,1603_G,1604_G,1399_G,1400_G,1488_G,1489_G,1618_G
Spis-03-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544280796,0.246796098,0.036151492,0.005394032,0.014451033,0,0,0,0.011409717,0.036534047,0,0,0,0,0.013714614,0,0,0,0.00910482,0,0,0.005824407,0,0,0.011247131,0,0,0,0,0.010701989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004944529,0,0,0,0.006216526,0,0.00442808,0,0,0,0,0,0.005967865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006503443,0,0,0,0,0,0,0,0,0.005154935,0,0,0.004858454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016315991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477852181,0.149225276,0.05926661,0.012611247,0.031121807,0,0,0,0.025871028,0.026714903,0,0,0.026128879,0,0.021190645,0,0,0,0.011267297,0,0,0.011150093,0,0,0.007282331,0,0,0.015408537,0,0,0,0,0,0,0,0,0,0.009470156,0.016205531,0,0.005391425,0,0.010173385,0,0,0.036880474,0.008509076,0,0.00565709,0,0,0,0,0.01227526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014674053,0.005672717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-68-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468611889,0.34701622,0.048545711,0,0.021796978,0,0,0,0.020316079,0.022421732,0,0,0,0,0,0,0,0,0.014276789,0,0,0.005738483,0,0,0.010065483,0,0,0,0,0.012495083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005692204,0,0,0,0.004465835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005437675,0,0.004303862,0,0,0,0.004396418,0,0,0,0,0,0.004419557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-69T2,0.000149326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466731082,0.252316746,0.058649919,0,0.028960429,0,0,0,0.023584698,0.024867144,0,0,0.011594712,0,0.018973165,0,0,0,0.010408889,0,0,0.009310905,0,0,0.005604111,0,0,0.007852782,0,0,0,0,0,0,0,0.008362247,0,0,0.012552154,0,0.006280469,0,0,0,0,0.035451711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005287891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008177786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004883833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-10-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463416941,0.198255968,0.047875761,0.005599062,0.017913215,0,0,0,0.01250331,0.046873227,0,0,0,0,0.015624409,0,0,0,0.015056936,0,0,0.006923164,0,0,0.013241024,0,0,0,0,0.016324292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005126168,0,0,0,0.007585215,0,0.006223282,0,0,0,0,0,0.008095941,0,0,0,0,0,0.006488102,0,0,0,0,0,0,0.053455907,0,0,0,0,0.006525933,0,0,0,0,0,0,0,0,0.006979911,0,0,0.007036659,0,0,0,0,0,0,0,0.00453978,0,0,0,0,0,0.007471721,0,0.005504483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005372073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004577611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005409904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-13-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456805384,0.246696882,0.071899464,0.005260266,0.015149018,0,0,0,0.032756489,0.038360115,0,0,0,0,0.019983519,0,0,0,0.011179783,0,0,0.018884769,0,0,0.011262189,0,0,0,0,0.010053564,0,0,0,0,0,0,0,0,0,0,0.007526439,0,0,0.005754704,0,0,0,0.005754704,0,0.004848235,0,0,0,0,0,0.006084329,0,0,0,0,0,0.00473836,0.005946985,0,0,0,0,0,0,0,0,0,0,0.004614751,0,0,0,0.004601016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005438813,0,0,0,0,0,0,0,0.00640022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-69T2-D,0.000259827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456767268,0.249522974,0.05363798,0,0.026534805,0,0,0,0.019795549,0.021654934,0,0,0.018066077,0,0.017692576,0,0,0,0.009873416,0,0,0.009053338,0,0,0.005643112,0,0,0.012577238,0,0,0,0,0,0,0,0.008655478,0,0.006593103,0.014728928,0,0.005756786,0,0.005967895,0,0,0.033655681,0,0,0.010482385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004725599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008355053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-69C,0.000514741,0,0.000177497,7.69E-05,0.000556157,0,0,0,0,0,0,0,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,4.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37E-05,0,0,0.426803221,0.189554897,0.075874025,0.013442435,0.026251797,0,0,0,0.028926084,0.024825905,0,0,0.024092251,0,0.017347367,0,0,0,0.011904128,0,0,0.013767846,0,0,0.008058361,0,0,0.01315844,0,0,0,0,0,0,0,0.006431306,0,0.007727033,0.015039907,0,0.008005112,0,0.007218209,0,0,0.034860399,0.006999296,0,0.011324305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004904832,0.00502908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005443239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006614719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-69C-D,0.000454962,0,0,0.000192237,0.000467778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41E-05,0,0,0,0,2.56E-05,0,0,0,5.13E-05,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0.424396214,0.184644072,0.07194807,0.012982436,0.038620504,0,0,0,0.029425146,0.024401341,0,0,0.025131843,0,0.026112254,0,0,0,0.011976393,0,0,0.01355274,0,0,0.007740761,0,0,0.01389236,0,0,0,0,0,0,0,0.006625784,0,0.00826621,0.015622497,0,0.007170457,0,0.00709997,0.005107108,0,0.033820976,0.00740755,0,0.011566287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005216043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005991401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-43-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419419657,0.133051012,0.100728129,0.006417043,0.047900957,0,0,0,0.036752155,0.045156969,0,0,0.006935592,0,0.02043947,0,0,0,0.017673876,0,0,0.018710974,0,0,0.01343906,0,0,0,0,0.015470043,0,0,0,0,0,0,0,0,0.024350193,0,0.007000411,0,0,0.005163883,0,0,0,0.005682432,0,0.004818184,0,0,0,0,0,0.005315127,0,0,0,0.005358339,0,0.004883002,0,0.005142277,0,0.013914396,0.006676317,0.005228702,0,0,0,0,0,0,0,0,0,0.00654668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005552795,0,0,0,0,0,0,0,0.004407666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007864659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-12-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417370605,0.307433857,0.054165817,0,0.031367748,0,0,0,0.028973679,0.033802625,0,0,0.006189213,0,0.022852479,0,0,0,0.009521866,0,0,0.014473237,0,0,0.004720125,0,0,0,0,0.010174794,0,0,0,0,0,0,0,0,0,0,0.006406856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005196218,0,0,0,0,0,0.004720125,0.005141808,0,0,0,0.004556893,0,0,0,0,0,0,0,0,0,0,0.004352853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006066789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014650071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007862341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-65-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41736825,0.182589888,0.084271361,0.007884088,0.03348993,0,0,0,0.031059584,0.04128099,0,0,0.013512256,0,0.021989395,0,0,0,0.016535653,0,0,0.012384297,0,0,0.011233081,0,0,0,0,0.011895902,0,0,0,0,0,0,0,0,0,0,0.005349086,0,0,0.006174706,0,0.01797758,0,0.005267687,0,0.005430485,0,0,0,0,0,0.004907205,0,0,0,0.00607005,0,0.006686358,0.005663054,0.00576771,0,0,0.005849109,0.005907252,0,0,0,0,0,0.005174659,0,0,0,0.005023489,0,0,0,0,0,0,0.005570027,0,0,0,0,0,0,0,0,0.004756035,0,0,0,0,0,0,0,0,0.012930834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412967402,0.250868234,0.043587683,0.007111884,0.013699176,0,0,0,0.010950044,0.027126095,0,0,0.035267243,0,0.013991354,0,0,0,0.009137211,0,0,0,0,0,0.009177053,0,0,0.026880399,0,0.007111884,0,0,0,0,0,0.009263379,0,0.013267549,0,0,0,0,0.012397655,0.006341596,0,0,0.010996527,0.005491623,0.010591462,0,0,0,0,0.015438965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016202612,0,0.00880519,0,0,0,0,0,0,0,0,0,0,0,0.005259209,0,0,0.005272489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012796079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-64-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40736186,0.275633203,0.071412478,0.004722029,0.026238711,0,0,0,0.024642797,0.020099134,0,0,0.013283641,0,0.011884869,0,0,0,0.014306904,0,0,0.00827998,0,0,0.008908958,0,0,0,0,0.010063649,0,0,0,0,0,0,0,0,0.031298699,0,0,0,0,0,0,0,0,0.004909784,0,0.004881621,0,0,0,0,0,0,0,0,0,0.004609376,0,0.005904883,0.004891008,0.004703254,0,0,0.005031824,0,0,0,0,0,0,0,0,0.029458703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007472635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-07-D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398408931,0.26899453,0.070630418,0.010165728,0.027940472,0,0,0,0.033481711,0.034887393,0,0,0.014301284,0,0.016348691,0,0,0,0.014138307,0,0,0.015136545,0,0,0.009340654,0,0,0,0,0.011958481,0,0,0,0,0,0,0,0.013975329,0,0,0.005826449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004777281,0,0,0,0,0,0.004899514,0.004665234,0,0,0,0.004868956,0.00449207,0,0,0,0,0,0,0,0,0,0.004868956,0.013975329,0,0,0,0,0,0,0,0,0,0,0,0,0.011917737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spis-04C-D,0,0,0,0.003138959,0,0,0,0,0,0.001267657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006157189,0,0.387601111,0.381323192,0.044428347,0.007485211,0.019377037,0,0,0,0.012374743,0.017747193,0,0,0,0,0.01219365,0,0,0,0.012555837,0,0,0.004346251,0,0,0.013038754,0,0,0,0,0.011710733,0,0,0,0,0,0.012254014,0,0,0,0,0,0,0,0.004104793,0,0,0,0.008632138,0,0.008873597,0,0,0,0,0,0.009235784,0,0,0,0,0,0.007062658,0,0,0,0,0,0,0,0,0,0,0,0.005976096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
